time,open,high,low,close,SMA,trend,morning_star,evening_star,bullish_harami,bearish_harami,green_hammer,red_hammer,bull_kicker,bear_kicker,green_shooting_star,red_shooting_star,candlesticks
2019-08-26 11:30:00-04:00,2869.29,2878.52,2864.97,2875.76,2868.816666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-26 12:30:00-04:00,2875.79,2877.79,2872.33,2873.22,2872.7433333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-26 13:30:00-04:00,2873.21,2873.29,2864.41,2865.24,2871.4066666666663,False,False,False,False,False,False,False,False,False,False,False,False
2019-08-26 14:30:00-04:00,2865.26,2873.43,2864.86,2869.62,2869.36,False,False,False,True,False,False,False,False,False,False,False,BLLHRM
2019-08-26 15:30:00-04:00,2869.62,2879.27,2866.84,2878.38,2871.08,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-27 09:30:00-04:00,2893.14,2898.79,2887.37,2887.77,2878.59,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-27 10:30:00-04:00,2887.7,2890.3,2873.31,2875.23,2880.4599999999996,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-27 11:30:00-04:00,2875.2,2880.38,2870.06,2872.4,2878.466666666667,False,False,False,False,False,False,False,False,False,False,False,False
2019-08-27 12:30:00-04:00,2872.37,2873.52,2860.59,2868.02,2871.883333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-08-27 13:30:00-04:00,2868.03,2876.07,2866.37,2869.61,2870.01,False,False,False,True,False,False,False,False,False,False,False,BLLHRM
2019-08-27 14:30:00-04:00,2869.62,2881.28,2867.41,2870.47,2869.366666666667,False,False,False,False,False,False,False,False,False,False,False,False
2019-08-27 15:30:00-04:00,2870.49,2875.79,2867.81,2869.16,2869.7466666666664,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-28 09:30:00-04:00,2861.28,2875.37,2853.05,2869.99,2869.873333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-28 10:30:00-04:00,2870.08,2885.49,2870.08,2885.01,2874.72,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-28 11:30:00-04:00,2884.96,2887.63,2882.95,2883.39,2879.463333333333,True,False,False,False,True,False,False,False,False,False,False,BERHRM
2019-08-28 12:30:00-04:00,2883.4,2886.84,2879.91,2883.75,2884.0500000000006,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-28 13:30:00-04:00,2883.75,2886.82,2882.66,2884.99,2884.0433333333335,False,True,False,False,False,False,False,False,False,False,False,MRNSTR
2019-08-28 14:30:00-04:00,2885.01,2890.03,2884.7,2885.05,2884.596666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-28 15:30:00-04:00,2885.06,2888.53,2882.7,2887.94,2885.9933333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-29 09:30:00-04:00,2910.37,2924.83,2910.37,2919.52,2897.5033333333336,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-29 10:30:00-04:00,2919.48,2921.89,2905.67,2921.13,2909.53,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-29 11:30:00-04:00,2921.16,2926.48,2921.0,2925.02,2921.89,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-29 12:30:00-04:00,2925.03,2928.18,2924.59,2925.5,2923.883333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-29 13:30:00-04:00,2925.5,2930.5,2924.32,2927.78,2926.1,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-29 14:30:00-04:00,2927.78,2928.72,2921.71,2922.01,2925.096666666667,False,False,False,False,False,False,False,False,False,False,False,False
2019-08-29 15:30:00-04:00,2922.03,2927.37,2922.03,2924.58,2924.7899999999995,False,False,False,True,False,False,False,False,False,False,False,BLLHRM
2019-08-30 09:30:00-04:00,2937.09,2940.43,2931.81,2933.21,2926.6,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-30 10:30:00-04:00,2933.18,2935.59,2913.32,2916.7,2924.83,False,False,False,False,False,False,False,False,False,False,False,False
2019-08-30 11:30:00-04:00,2916.65,2925.93,2916.58,2925.61,2925.1733333333336,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-30 12:30:00-04:00,2925.61,2928.52,2922.68,2923.84,2922.0499999999997,False,False,False,False,False,False,False,False,False,False,False,False
2019-08-30 13:30:00-04:00,2923.83,2926.44,2920.83,2925.4,2924.9500000000003,True,False,False,False,False,False,False,False,False,False,False,False
2019-08-30 14:30:00-04:00,2925.41,2926.24,2916.21,2922.09,2923.7766666666666,False,False,False,False,False,False,False,False,False,False,False,False
2019-08-30 15:30:00-04:00,2922.09,2929.56,2920.96,2926.46,2924.65,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-03 09:30:00-04:00,2909.01,2914.39,2891.85,2900.92,2916.4900000000002,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-03 10:30:00-04:00,2900.92,2907.49,2896.6,2902.44,2909.94,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-03 11:30:00-04:00,2902.58,2908.84,2900.08,2904.0,2902.4533333333334,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-03 12:30:00-04:00,2903.98,2906.32,2898.86,2900.87,2902.4366666666665,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-03 13:30:00-04:00,2900.85,2900.88,2894.93,2898.69,2901.1866666666665,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-03 14:30:00-04:00,2898.69,2904.6,2897.45,2903.44,2901.0,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-03 15:30:00-04:00,2903.45,2908.93,2902.45,2906.27,2902.8000000000006,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-04 09:30:00-04:00,2924.67,2932.27,2921.86,2925.49,2911.7333333333336,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-04 10:30:00-04:00,2925.54,2930.93,2923.7,2930.71,2920.8233333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-04 11:30:00-04:00,2930.72,2933.64,2930.39,2931.37,2929.19,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-04 12:30:00-04:00,2931.37,2934.51,2930.82,2933.79,2931.9566666666665,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-04 13:30:00-04:00,2933.78,2934.16,2929.12,2932.38,2932.513333333334,True,False,False,False,True,False,False,False,False,False,False,BERHRM
2019-09-04 14:30:00-04:00,2932.38,2937.01,2932.05,2935.76,2933.976666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-04 15:30:00-04:00,2935.76,2938.84,2935.76,2937.78,2935.306666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-05 09:30:00-04:00,2960.6,2985.86,2960.6,2979.74,2951.0933333333337,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-05 10:30:00-04:00,2979.77,2983.07,2975.4,2978.61,2965.376666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-05 11:30:00-04:00,2978.6,2980.57,2973.97,2975.1,2977.816666666666,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-05 12:30:00-04:00,2975.1,2977.51,2972.3,2976.54,2976.75,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-05 13:30:00-04:00,2976.52,2977.01,2973.44,2975.11,2975.5833333333335,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-05 14:30:00-04:00,2975.12,2980.1,2974.31,2979.87,2977.1733333333336,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-05 15:30:00-04:00,2979.87,2980.64,2974.77,2976.0,2976.9933333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-06 09:30:00-04:00,2980.33,2981.23,2972.51,2981.23,2979.0333333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-06 10:30:00-04:00,2981.61,2983.69,2980.01,2981.46,2979.5633333333335,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-06 11:30:00-04:00,2981.45,2982.08,2979.12,2981.08,2981.2566666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-06 12:30:00-04:00,2981.15,2983.9,2975.71,2983.8,2982.1133333333332,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-06 13:30:00-04:00,2983.9,2985.03,2982.11,2982.8,2982.56,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-06 14:30:00-04:00,2982.85,2983.64,2980.8,2983.44,2983.346666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-06 15:30:00-04:00,2983.5,2984.84,2976.54,2978.71,2981.65,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-09 09:30:00-04:00,2988.43,2989.43,2980.02,2983.88,2982.0099999999998,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-09 10:30:00-04:00,2984.03,2986.31,2982.95,2984.17,2982.2533333333336,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-09 11:30:00-04:00,2984.16,2984.66,2974.25,2974.72,2980.9233333333336,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-09 12:30:00-04:00,2974.71,2977.17,2969.39,2973.39,2977.4266666666663,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-09 13:30:00-04:00,2973.35,2976.28,2971.34,2972.2,2973.4366666666665,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-09 14:30:00-04:00,2972.18,2978.57,2971.57,2976.74,2974.11,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-09 15:30:00-04:00,2976.91,2979.65,2975.58,2978.43,2975.7899999999995,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-10 09:30:00-04:00,2971.01,2971.64,2957.01,2964.41,2973.193333333333,False,False,False,False,False,False,False,False,True,False,False,BERKCK
2019-09-10 10:30:00-04:00,2964.42,2965.05,2958.3,2959.54,2967.4599999999996,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-10 11:30:00-04:00,2959.44,2972.97,2958.63,2971.56,2965.1699999999996,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-10 12:30:00-04:00,2971.52,2975.14,2966.87,2969.14,2966.7466666666664,True,False,False,False,True,False,False,False,False,False,False,BERHRM
2019-09-10 13:30:00-04:00,2969.15,2972.64,2964.84,2965.02,2968.5733333333337,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-10 14:30:00-04:00,2965.01,2967.1,2962.42,2965.72,2966.6266666666666,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-10 15:30:00-04:00,2965.73,2979.39,2965.49,2979.39,2970.0433333333335,True,True,False,False,False,False,False,False,False,False,False,MRNSTR
2019-09-11 09:30:00-04:00,2981.41,2987.51,2975.31,2986.67,2977.2599999999998,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-11 10:30:00-04:00,2986.52,2988.91,2985.17,2987.77,2984.61,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-11 11:30:00-04:00,2987.81,2994.03,2987.81,2992.1,2988.846666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-11 12:30:00-04:00,2992.1,2996.27,2991.89,2994.35,2991.4066666666663,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-11 13:30:00-04:00,2994.37,2995.71,2991.55,2992.08,2992.843333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-11 14:30:00-04:00,2992.09,2994.74,2990.17,2993.89,2993.44,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-11 15:30:00-04:00,2993.94,3000.93,2992.86,3000.93,2995.633333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-12 09:30:00-04:00,3009.08,3019.64,3000.92,3017.01,3003.943333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-12 10:30:00-04:00,3016.96,3018.0,3002.27,3011.91,3009.9500000000003,True,False,False,False,True,False,False,False,False,False,False,BERHRM
2019-09-12 11:30:00-04:00,3011.93,3015.1,3011.05,3013.91,3014.2766666666666,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-12 12:30:00-04:00,3013.91,3020.56,3013.67,3017.56,3014.4599999999996,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-12 13:30:00-04:00,3017.57,3020.35,3015.64,3016.79,3016.086666666666,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-12 14:30:00-04:00,3017.02,3020.74,3015.69,3015.69,3016.68,True,False,False,False,False,False,False,False,False,False,True,RDSSTR
2019-09-12 15:30:00-04:00,3015.77,3017.67,3008.49,3009.57,3014.0166666666664,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-13 09:30:00-04:00,3012.21,3015.65,3008.41,3014.08,3013.1133333333332,False,False,False,True,False,False,False,False,False,False,False,BLLHRM
2019-09-13 10:30:00-04:00,3014.01,3017.33,3011.52,3012.37,3012.0066666666667,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-13 11:30:00-04:00,3012.83,3014.31,3009.16,3009.85,3012.1,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-13 12:30:00-04:00,3009.84,3011.9,3008.97,3010.52,3010.9133333333334,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-13 13:30:00-04:00,3010.53,3010.62,3006.32,3007.86,3009.41,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-13 14:30:00-04:00,3007.89,3009.44,3002.9,3005.73,3008.036666666667,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-13 15:30:00-04:00,3005.74,3009.88,3005.4,3007.39,3006.9933333333333,False,False,False,True,False,False,False,False,False,False,False,BLLHRM
2019-09-16 09:30:00-04:00,2996.41,3002.19,2993.59,2997.04,3003.3866666666668,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-16 10:30:00-04:00,2997.04,3001.3,2994.05,2999.61,3001.346666666667,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-16 11:30:00-04:00,2999.59,2999.74,2990.67,2994.0,2996.8833333333337,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-16 12:30:00-04:00,2994.0,2997.29,2991.86,2996.57,2996.726666666667,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-16 13:30:00-04:00,2996.58,2999.55,2995.66,2998.54,2996.3700000000003,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-16 14:30:00-04:00,2998.54,2999.99,2996.39,2996.95,2997.353333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-16 15:30:00-04:00,2996.79,2998.83,2995.77,2997.96,2997.816666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-17 09:30:00-04:00,2995.67,2999.57,2993.73,2997.65,2997.52,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-17 10:30:00-04:00,2997.68,3001.23,2995.99,2999.06,2998.2233333333334,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-17 11:30:00-04:00,2998.87,3000.47,2995.84,2997.16,2997.9566666666665,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-17 12:30:00-04:00,2997.16,2998.13,2995.32,2996.65,2997.623333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-17 13:30:00-04:00,2996.62,3001.31,2996.62,2997.92,2997.2433333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-17 14:30:00-04:00,2997.93,3000.25,2997.86,3000.21,2998.26,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-17 15:30:00-04:00,3000.22,3006.21,3000.07,3005.69,3001.273333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-18 09:30:00-04:00,3001.5,3001.51,2995.03,3000.7,3002.2000000000003,True,False,False,False,True,False,False,False,False,False,False,BERHRM
2019-09-18 10:30:00-04:00,3000.66,3001.37,2996.88,2997.2,3001.1966666666667,False,False,True,False,False,False,False,False,False,False,False,EVNSTR
2019-09-18 11:30:00-04:00,2997.21,2998.0,2995.92,2997.39,2998.43,False,False,False,True,False,False,False,False,False,False,False,BLLHRM
2019-09-18 12:30:00-04:00,2997.37,2998.15,2992.46,2992.49,2995.693333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-18 13:30:00-04:00,2992.5,3000.97,2981.74,2983.41,2991.0966666666664,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-18 14:30:00-04:00,2983.42,2996.44,2978.57,2995.92,2990.6066666666666,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-18 15:30:00-04:00,2995.92,3007.83,2995.92,3006.73,2995.353333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-19 09:30:00-04:00,3010.36,3019.47,3010.36,3018.09,3006.9133333333334,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-19 10:30:00-04:00,3018.07,3020.83,3016.5,3019.32,3014.713333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-19 11:30:00-04:00,3019.3,3021.99,3012.16,3012.34,3016.5833333333335,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-19 12:30:00-04:00,3012.35,3016.67,3011.64,3014.09,3015.25,False,False,False,True,False,False,False,False,False,False,False,BLLHRM
2019-09-19 13:30:00-04:00,3014.08,3014.41,3007.89,3012.73,3013.0533333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-19 14:30:00-04:00,3012.73,3012.73,3009.1,3010.78,3012.5333333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-19 15:30:00-04:00,3010.76,3010.78,3003.16,3006.79,3010.1,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-20 09:30:00-04:00,3008.42,3016.37,3008.42,3014.6,3010.7233333333334,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-20 10:30:00-04:00,3014.63,3015.64,3009.4,3010.11,3010.5,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-20 11:30:00-04:00,3010.15,3012.04,3006.7,3010.12,3011.61,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-20 12:30:00-04:00,3010.12,3010.17,2984.68,2996.43,3005.5533333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-20 13:30:00-04:00,2996.45,3000.23,2990.55,2998.66,3001.736666666666,False,False,False,True,False,False,False,False,False,False,False,BLLHRM
2019-09-20 14:30:00-04:00,2998.71,3001.67,2995.72,2996.48,2997.19,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-20 15:30:00-04:00,2996.52,2997.9,2990.99,2992.06,2995.733333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-23 09:30:00-04:00,2983.5,2993.23,2982.23,2989.28,2992.6066666666666,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-23 10:30:00-04:00,2989.39,2992.31,2985.3,2992.23,2991.19,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-23 11:30:00-04:00,2992.25,2996.36,2992.25,2995.29,2992.266666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-23 12:30:00-04:00,2995.3,2996.34,2992.66,2995.95,2994.49,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-23 13:30:00-04:00,2995.92,2997.27,2994.92,2995.22,2995.486666666666,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-23 14:30:00-04:00,2995.25,2999.15,2994.29,2998.06,2996.41,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-23 15:30:00-04:00,2998.08,2998.24,2991.57,2991.78,2995.0200000000004,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-24 09:30:00-04:00,3002.43,3007.98,2996.15,2998.37,2996.0699999999997,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-24 10:30:00-04:00,2998.39,3002.94,2992.9,2993.49,2994.5466666666666,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-24 11:30:00-04:00,2993.46,2993.57,2969.36,2972.44,2988.1,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-24 12:30:00-04:00,2972.48,2972.77,2957.79,2959.82,2975.25,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-24 13:30:00-04:00,2959.78,2977.99,2957.73,2974.95,2969.0699999999997,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-24 14:30:00-04:00,2974.97,2976.09,2961.44,2963.81,2966.193333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-24 15:30:00-04:00,2963.78,2968.39,2959.89,2966.6,2968.4533333333334,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-25 09:30:00-04:00,2968.35,2972.72,2952.86,2964.01,2964.806666666667,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-25 10:30:00-04:00,2964.04,2976.3,2963.13,2973.59,2968.066666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-25 11:30:00-04:00,2973.61,2978.21,2970.63,2975.39,2970.9966666666664,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-25 12:30:00-04:00,2975.4,2976.82,2972.58,2974.73,2974.5699999999997,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-25 13:30:00-04:00,2974.74,2982.66,2974.21,2981.49,2977.2033333333334,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-25 14:30:00-04:00,2981.48,2986.76,2980.25,2986.05,2980.7566666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-25 15:30:00-04:00,2986.04,2989.82,2984.77,2984.87,2984.1366666666668,True,False,False,False,True,False,False,False,False,False,True,RDSSTR
2019-09-26 09:30:00-04:00,2985.73,2985.74,2971.96,2976.32,2982.4133333333334,False,False,True,False,False,False,False,False,False,False,False,EVNSTR
2019-09-26 10:30:00-04:00,2976.31,2979.4,2963.71,2967.6,2976.263333333334,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-26 11:30:00-04:00,2967.58,2976.02,2964.86,2975.42,2973.1133333333332,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-26 12:30:00-04:00,2975.42,2976.81,2970.25,2971.21,2971.41,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-26 13:30:00-04:00,2971.23,2984.01,2970.89,2981.45,2976.0266666666666,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-26 14:30:00-04:00,2981.45,2985.66,2978.44,2984.13,2978.9300000000003,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-26 15:30:00-04:00,2984.16,2987.28,2976.03,2977.62,2981.066666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-27 09:30:00-04:00,2985.47,2987.31,2972.0,2978.29,2980.013333333334,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-27 10:30:00-04:00,2978.25,2985.33,2976.25,2983.82,2979.91,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-27 11:30:00-04:00,2983.82,2984.62,2962.2,2970.09,2977.4,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-27 12:30:00-04:00,2970.09,2970.74,2955.97,2961.0,2971.6366666666668,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-27 13:30:00-04:00,2961.04,2962.69,2952.85,2954.44,2961.8433333333337,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-27 14:30:00-04:00,2954.41,2955.51,2945.53,2952.13,2955.8566666666666,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-27 15:30:00-04:00,2952.05,2962.86,2951.57,2961.79,2956.1200000000003,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-30 09:30:00-04:00,2967.07,2976.49,2967.07,2971.33,2961.75,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-30 10:30:00-04:00,2971.38,2978.25,2970.83,2978.25,2970.4566666666665,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-30 11:30:00-04:00,2978.28,2983.16,2976.93,2982.88,2977.486666666666,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-30 12:30:00-04:00,2982.88,2983.36,2980.87,2981.16,2980.763333333334,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-30 13:30:00-04:00,2981.16,2983.85,2979.87,2981.05,2981.6966666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-09-30 14:30:00-04:00,2981.04,2981.91,2977.41,2978.64,2980.2833333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-09-30 15:30:00-04:00,2978.64,2980.33,2974.97,2976.73,2978.806666666667,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-01 09:30:00-04:00,2983.69,2992.53,2963.11,2970.13,2975.1666666666665,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-01 10:30:00-04:00,2970.15,2971.69,2957.38,2963.46,2970.1066666666666,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-01 11:30:00-04:00,2963.46,2964.31,2946.91,2949.95,2961.1800000000003,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-01 12:30:00-04:00,2949.96,2953.66,2941.97,2942.46,2951.9566666666665,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-01 13:30:00-04:00,2942.48,2944.11,2938.7,2942.86,2945.09,False,False,False,True,False,False,False,False,False,False,False,BLLHRM
2019-10-01 14:30:00-04:00,2942.93,2949.76,2942.93,2948.46,2944.5933333333337,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-01 15:30:00-04:00,2948.44,2948.44,2939.35,2940.25,2943.8566666666666,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-02 09:30:00-04:00,2924.78,2924.78,2899.24,2901.17,2929.9599999999996,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-02 10:30:00-04:00,2901.18,2901.18,2888.15,2890.17,2910.53,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-02 11:30:00-04:00,2890.22,2891.3,2882.42,2884.42,2891.92,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-02 12:30:00-04:00,2884.4,2885.67,2874.93,2884.52,2886.3700000000003,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-02 13:30:00-04:00,2884.51,2889.54,2878.91,2887.33,2885.4233333333336,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-02 14:30:00-04:00,2887.37,2897.54,2885.53,2892.63,2888.16,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-02 15:30:00-04:00,2892.61,2895.44,2884.97,2887.61,2889.19,True,False,False,False,True,False,False,False,False,False,False,BERHRM
2019-10-03 09:30:00-04:00,2885.38,2891.96,2855.94,2878.91,2886.383333333333,False,False,False,False,False,False,False,False,False,False,False,False
2019-10-03 10:30:00-04:00,2878.86,2901.25,2872.2,2894.21,2886.91,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-03 11:30:00-04:00,2894.14,2897.73,2887.65,2896.72,2889.9466666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-03 12:30:00-04:00,2896.71,2903.89,2895.79,2901.31,2897.4133333333334,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-03 13:30:00-04:00,2901.32,2909.67,2900.85,2909.34,2902.456666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-03 14:30:00-04:00,2909.34,2909.47,2901.3,2903.25,2904.633333333333,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-03 15:30:00-04:00,2903.28,2911.13,2898.85,2910.63,2907.7400000000002,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-04 09:30:00-04:00,2918.56,2934.38,2918.56,2927.26,2913.7133333333336,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-04 10:30:00-04:00,2927.18,2932.88,2921.89,2932.3,2923.396666666667,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-04 11:30:00-04:00,2932.51,2939.04,2932.47,2936.95,2932.17,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-04 12:30:00-04:00,2936.94,2938.01,2935.4,2937.7,2935.6499999999996,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-04 13:30:00-04:00,2937.79,2942.92,2937.28,2942.54,2939.0633333333335,True,False,False,False,False,False,False,False,False,False,False,False
2019-10-04 14:30:00-04:00,2942.54,2946.33,2942.37,2944.79,2941.6766666666663,True,False,False,False,False,False,False,False,False,False,False,False
