time,open,high,low,close,morning_star_1,evening_star_1,morning_star_3,evening_star_3
2021-11-30 11:30:00-05:00,4592.53,4596.84,4565.19,4583.01,False,False,False,False
2021-11-30 12:30:00-05:00,4583.07,4586.41,4570.82,4577.88,False,False,False,False
2021-11-30 13:30:00-05:00,4577.92,4599.22,4576.78,4591.83,False,False,False,False
2021-11-30 14:30:00-05:00,4591.89,4595.17,4570.09,4571.55,False,False,False,False
2021-11-30 15:30:00-05:00,4571.7,4581.73,4560.0,4567.01,False,False,False,False
2021-12-01 09:30:00-05:00,4621.0,4637.98,4610.2,4630.1,False,False,False,False
2021-12-01 10:30:00-05:00,4630.11,4652.94,4619.65,4648.99,False,False,False,False
2021-12-01 11:30:00-05:00,4648.98,4651.13,4629.57,4631.88,False,False,False,False
2021-12-01 12:30:00-05:00,4632.26,4636.09,4594.94,4609.01,False,False,False,False
2021-12-01 13:30:00-05:00,4609.06,4610.12,4575.42,4593.54,False,False,False,False
2021-12-01 14:30:00-05:00,4593.55,4599.06,4538.37,4545.14,False,False,False,False
2021-12-01 15:30:00-05:00,4542.08,4559.69,4510.27,4513.03,False,False,False,False
2021-12-02 09:30:00-05:00,4508.94,4568.21,4507.7,4554.93,False,False,False,False
2021-12-02 10:30:00-05:00,4554.8,4572.57,4525.54,4568.35,False,False,False,False
2021-12-02 11:30:00-05:00,4568.97,4588.55,4550.02,4587.02,False,False,False,False
2021-12-02 12:30:00-05:00,4587.09,4588.81,4570.17,4571.31,False,False,False,False
2021-12-02 13:30:00-05:00,4571.43,4591.88,4567.67,4591.35,False,False,False,False
2021-12-02 14:30:00-05:00,4591.41,4592.13,4576.34,4580.61,False,False,False,False
2021-12-02 15:30:00-05:00,4580.86,4595.46,4568.12,4577.09,False,False,False,False
2021-12-03 09:30:00-05:00,4589.49,4608.03,4541.5,4561.33,False,False,False,False
2021-12-03 10:30:00-05:00,4560.97,4560.97,4516.74,4536.49,False,False,False,False
2021-12-03 11:30:00-05:00,4536.43,4540.5,4506.11,4527.83,False,False,False,False
2021-12-03 12:30:00-05:00,4527.89,4537.03,4516.86,4526.25,False,False,False,False
2021-12-03 13:30:00-05:00,4526.05,4526.05,4500.67,4513.7,False,False,False,False
2021-12-03 14:30:00-05:00,4513.48,4521.96,4495.12,4516.79,False,False,False,False
2021-12-03 15:30:00-05:00,4516.57,4541.59,4503.96,4538.44,False,False,True,False
2021-12-06 09:30:00-05:00,4560.42,4587.51,4540.51,4585.48,False,False,False,False
2021-12-06 10:30:00-05:00,4585.87,4588.9,4571.14,4579.77,False,False,False,False
2021-12-06 11:30:00-05:00,4579.84,4593.36,4575.13,4591.98,False,False,False,False
2021-12-06 12:30:00-05:00,4591.97,4610.94,4589.28,4608.52,False,False,False,False
2021-12-06 13:30:00-05:00,4608.53,4612.6,4605.73,4606.97,False,False,False,False
2021-12-06 14:30:00-05:00,4607.05,4609.52,4591.21,4594.85,False,False,False,False
2021-12-06 15:30:00-05:00,4594.89,4599.96,4588.3,4591.68,False,False,False,False
2021-12-07 09:30:00-05:00,4644.94,4686.31,4644.94,4680.71,False,False,True,False
2021-12-07 10:30:00-05:00,4681.41,4694.04,4681.41,4688.07,False,False,False,False
2021-12-07 11:30:00-05:00,4688.08,4691.6,4685.05,4686.53,False,False,False,False
2021-12-07 12:30:00-05:00,4686.58,4691.44,4682.95,4687.13,False,False,False,False
2021-12-07 13:30:00-05:00,4687.18,4692.8,4686.39,4688.45,False,False,False,False
2021-12-07 14:30:00-05:00,4688.45,4690.3,4678.7,4678.7,False,False,False,False
2021-12-07 15:30:00-05:00,4678.52,4687.56,4668.3,4686.76,False,False,False,False
2021-12-08 09:30:00-05:00,4693.81,4698.63,4680.81,4680.81,False,False,False,False
2021-12-08 10:30:00-05:00,4680.54,4687.44,4674.52,4685.16,False,False,False,False
2021-12-08 11:30:00-05:00,4685.24,4688.45,4680.72,4684.07,False,False,False,False
2021-12-08 12:30:00-05:00,4684.15,4691.74,4683.54,4691.4,False,False,False,False
2021-12-08 13:30:00-05:00,4691.42,4695.6,4687.53,4693.71,False,False,False,False
2021-12-08 14:30:00-05:00,4693.75,4700.46,4690.77,4700.0,False,False,False,False
2021-12-08 15:30:00-05:00,4699.94,4705.06,4696.33,4701.22,False,False,False,False
2021-12-09 09:30:00-05:00,4691.0,4694.59,4679.51,4679.59,False,False,False,True
2021-12-09 10:30:00-05:00,4679.46,4691.02,4675.34,4690.98,False,False,False,False
2021-12-09 11:30:00-05:00,4690.9,4692.64,4681.01,4686.05,False,False,False,False
2021-12-09 12:30:00-05:00,4686.04,4694.13,4684.99,4689.7,False,False,False,False
2021-12-09 13:30:00-05:00,4689.53,4695.26,4683.75,4685.63,False,False,False,False
2021-12-09 14:30:00-05:00,4685.68,4686.75,4668.22,4672.65,False,False,False,False
2021-12-09 15:30:00-05:00,4672.48,4681.0,4665.98,4667.44,False,False,False,False
2021-12-10 09:30:00-05:00,4695.79,4705.38,4685.73,4698.01,False,False,False,False
2021-12-10 10:30:00-05:00,4698.21,4699.73,4670.24,4684.9,False,False,False,False
2021-12-10 11:30:00-05:00,4684.87,4694.45,4680.13,4690.38,False,False,False,False
2021-12-10 12:30:00-05:00,4690.43,4698.47,4684.36,4696.94,False,False,False,False
2021-12-10 13:30:00-05:00,4697.01,4699.08,4692.78,4698.7,False,False,False,False
2021-12-10 14:30:00-05:00,4698.71,4700.16,4688.23,4699.07,False,False,False,False
2021-12-10 15:30:00-05:00,4699.08,4713.57,4699.04,4712.01,False,False,False,False
2021-12-13 09:30:00-05:00,4707.93,4710.02,4678.74,4682.48,False,False,False,False
2021-12-13 10:30:00-05:00,4682.48,4688.66,4672.09,4673.93,False,False,False,False
2021-12-13 11:30:00-05:00,4674.15,4683.72,4671.84,4682.96,False,False,False,False
2021-12-13 12:30:00-05:00,4683.02,4685.7,4677.27,4679.17,False,False,False,False
2021-12-13 13:30:00-05:00,4679.24,4687.57,4674.62,4684.04,False,False,False,False
2021-12-13 14:30:00-05:00,4684.04,4690.6,4681.86,4683.58,False,False,False,False
2021-12-13 15:30:00-05:00,4683.5,4690.19,4667.6,4668.98,False,False,False,True
2021-12-14 09:30:00-05:00,4633.15,4660.47,4631.66,4646.18,False,False,False,False
2021-12-14 10:30:00-05:00,4646.07,4646.79,4614.1,4623.92,False,False,False,False
2021-12-14 11:30:00-05:00,4623.86,4624.56,4607.65,4615.07,False,False,False,False
2021-12-14 12:30:00-05:00,4615.11,4618.07,4606.52,4617.45,False,False,False,False
2021-12-14 13:30:00-05:00,4617.45,4626.67,4608.38,4623.42,False,False,False,False
2021-12-14 14:30:00-05:00,4623.03,4643.24,4621.97,4642.77,False,False,False,False
2021-12-14 15:30:00-05:00,4642.84,4647.77,4628.07,4634.1,False,False,False,False
2021-12-15 09:30:00-05:00,4636.85,4640.15,4615.23,4622.51,False,False,False,False
2021-12-15 10:30:00-05:00,4622.71,4633.11,4615.55,4618.78,False,False,False,False
2021-12-15 11:30:00-05:00,4618.81,4623.64,4611.22,4623.46,False,False,False,False
2021-12-15 12:30:00-05:00,4623.47,4626.96,4619.69,4624.83,False,False,False,False
2021-12-15 13:30:00-05:00,4624.87,4660.03,4613.52,4640.18,False,False,False,False
2021-12-15 14:30:00-05:00,4640.12,4700.55,4637.4,4698.78,False,False,False,False
2021-12-15 15:30:00-05:00,4698.76,4712.6,4685.58,4709.84,False,False,False,False
2021-12-16 09:30:00-05:00,4719.13,4731.99,4702.66,4721.98,False,False,False,False
2021-12-16 10:30:00-05:00,4721.83,4726.05,4700.76,4709.97,False,False,False,False
2021-12-16 11:30:00-05:00,4709.96,4710.43,4689.95,4692.36,False,False,False,False
2021-12-16 12:30:00-05:00,4692.39,4694.62,4679.82,4691.57,False,False,False,False
2021-12-16 13:30:00-05:00,4691.56,4695.49,4669.53,4671.9,False,False,False,False
2021-12-16 14:30:00-05:00,4671.97,4678.75,4651.89,4675.04,False,False,False,False
2021-12-16 15:30:00-05:00,4675.09,4686.23,4666.07,4668.66,False,False,False,False
2021-12-17 09:30:00-05:00,4640.54,4643.55,4600.22,4613.49,False,False,False,False
2021-12-17 10:30:00-05:00,4613.58,4666.7,4610.02,4660.12,False,False,False,False
2021-12-17 11:30:00-05:00,4660.16,4661.28,4618.79,4634.2,False,False,False,False
2021-12-17 12:30:00-05:00,4634.59,4649.3,4630.43,4648.52,False,False,False,False
2021-12-17 13:30:00-05:00,4648.78,4656.39,4640.84,4642.64,False,False,False,False
2021-12-17 14:30:00-05:00,4642.65,4651.88,4634.51,4637.39,False,False,False,False
2021-12-17 15:30:00-05:00,4637.4,4639.01,4615.06,4620.65,False,False,False,False
2021-12-20 09:30:00-05:00,4587.9,4587.9,4542.66,4543.26,False,False,False,False
2021-12-20 10:30:00-05:00,4543.19,4551.58,4532.83,4537.44,False,False,False,False
2021-12-20 11:30:00-05:00,4537.56,4552.93,4531.1,4547.29,False,False,False,False
2021-12-20 12:30:00-05:00,4547.35,4547.35,4534.79,4544.84,False,False,False,False
2021-12-20 13:30:00-05:00,4544.88,4562.59,4540.33,4554.85,False,False,False,False
2021-12-20 14:30:00-05:00,4554.75,4567.79,4548.99,4563.5,False,False,False,False
2021-12-20 15:30:00-05:00,4563.48,4572.9,4554.53,4568.01,False,False,False,False
2021-12-21 09:30:00-05:00,4594.96,4614.2,4585.7,4588.36,False,False,False,False
2021-12-21 10:30:00-05:00,4588.22,4606.32,4583.16,4602.65,False,False,False,False
2021-12-21 11:30:00-05:00,4602.66,4629.88,4602.5,4629.77,False,False,False,False
2021-12-21 12:30:00-05:00,4629.74,4638.38,4629.35,4636.87,False,False,False,False
2021-12-21 13:30:00-05:00,4636.82,4644.74,4636.82,4641.58,False,False,False,False
2021-12-21 14:30:00-05:00,4641.63,4648.19,4637.13,4643.28,False,False,False,False
2021-12-21 15:30:00-05:00,4643.24,4651.14,4631.96,4649.22,False,False,False,False
2021-12-22 09:30:00-05:00,4650.36,4664.85,4645.53,4660.84,False,False,False,False
2021-12-22 10:30:00-05:00,4660.78,4684.57,4660.77,4681.87,False,False,False,False
2021-12-22 11:30:00-05:00,4681.96,4686.72,4679.61,4684.08,False,False,False,False
2021-12-22 12:30:00-05:00,4684.07,4687.79,4681.02,4681.85,False,False,False,False
2021-12-22 13:30:00-05:00,4681.88,4684.58,4672.13,4672.71,False,False,False,False
2021-12-22 14:30:00-05:00,4672.76,4686.25,4672.76,4684.43,False,False,False,False
2021-12-22 15:30:00-05:00,4684.44,4697.67,4682.57,4696.57,False,False,False,False
2021-12-23 09:30:00-05:00,4706.29,4726.68,4705.17,4725.17,False,False,False,False
2021-12-23 10:30:00-05:00,4725.23,4733.19,4721.98,4728.2,False,False,False,False
2021-12-23 11:30:00-05:00,4728.21,4732.04,4727.87,4728.07,False,False,False,False
2021-12-23 12:30:00-05:00,4728.12,4731.39,4726.62,4731.25,False,False,False,False
2021-12-23 13:30:00-05:00,4731.35,4735.49,4729.56,4734.3,False,False,False,False
2021-12-23 14:30:00-05:00,4734.28,4737.12,4732.14,4733.23,False,False,False,False
2021-12-23 15:30:00-05:00,4733.23,4740.74,4725.06,4725.78,False,False,False,False
2021-12-27 09:30:00-05:00,4733.99,4765.4,4733.99,4765.4,False,False,False,False
2021-12-27 10:30:00-05:00,4765.54,4772.11,4764.08,4770.67,False,False,False,False
2021-12-27 11:30:00-05:00,4770.67,4776.07,4767.41,4776.0,False,False,False,False
2021-12-27 12:30:00-05:00,4776.05,4780.27,4774.23,4778.98,False,False,False,False
2021-12-27 13:30:00-05:00,4779.03,4784.66,4778.14,4784.66,False,False,False,False
2021-12-27 14:30:00-05:00,4784.67,4784.72,4776.37,4781.43,False,False,False,False
2021-12-27 15:30:00-05:00,4781.43,4791.49,4779.99,4791.18,False,False,False,False
2021-12-28 09:30:00-05:00,4795.49,4807.02,4790.59,4798.43,False,False,False,False
2021-12-28 10:30:00-05:00,4798.46,4803.03,4790.97,4794.59,False,False,False,False
2021-12-28 11:30:00-05:00,4794.66,4800.41,4787.66,4787.67,False,False,False,False
2021-12-28 12:30:00-05:00,4787.72,4788.95,4780.04,4787.7,False,False,False,False
2021-12-28 13:30:00-05:00,4787.73,4790.4,4781.53,4785.58,False,False,False,False
2021-12-28 14:30:00-05:00,4785.58,4790.77,4784.15,4788.61,False,False,False,False
2021-12-28 15:30:00-05:00,4788.71,4795.52,4783.31,4786.34,False,False,False,False
2021-12-29 09:30:00-05:00,4788.64,4800.42,4778.08,4785.29,False,False,False,False
2021-12-29 10:30:00-05:00,4785.13,4793.48,4783.37,4785.86,False,False,False,False
2021-12-29 11:30:00-05:00,4785.82,4788.17,4781.22,4781.6,False,False,False,False
2021-12-29 12:30:00-05:00,4781.54,4789.86,4780.66,4786.55,False,False,False,False
2021-12-29 13:30:00-05:00,4786.55,4793.34,4785.37,4792.29,False,False,False,False
2021-12-29 14:30:00-05:00,4792.3,4797.98,4791.6,4797.54,False,False,False,False
2021-12-29 15:30:00-05:00,4797.61,4804.06,4792.96,4793.05,False,False,False,False
2021-12-30 09:30:00-05:00,4794.23,4808.93,4794.17,4806.63,False,False,False,False
2021-12-30 10:30:00-05:00,4806.62,4807.03,4798.61,4801.83,False,False,False,False
2021-12-30 11:30:00-05:00,4801.77,4802.78,4796.69,4798.73,False,False,False,False
2021-12-30 12:30:00-05:00,4798.76,4802.24,4797.63,4799.24,False,False,False,False
2021-12-30 13:30:00-05:00,4799.29,4802.59,4796.64,4800.32,False,False,False,False
2021-12-30 14:30:00-05:00,4800.31,4801.63,4794.55,4794.55,False,False,False,False
2021-12-30 15:30:00-05:00,4794.59,4795.88,4775.33,4778.74,False,False,False,False
2021-12-31 09:30:00-05:00,4774.4,4786.83,4768.29,4778.43,False,False,False,False
2021-12-31 10:30:00-05:00,4778.47,4778.88,4769.93,4777.45,False,False,False,False
2021-12-31 11:30:00-05:00,4777.59,4777.75,4768.31,4770.42,False,False,False,True
2021-12-31 12:30:00-05:00,4770.49,4781.49,4769.62,4781.14,False,False,False,False
2021-12-31 13:30:00-05:00,4781.1,4784.35,4776.95,4779.1,False,False,False,False
2021-12-31 14:30:00-05:00,4779.02,4783.49,4776.05,4782.93,False,False,False,False
2021-12-31 15:30:00-05:00,4782.97,4784.98,4765.75,4766.19,False,False,False,False
2022-01-03 09:30:00-05:00,4778.14,4795.86,4758.17,4785.13,False,False,False,False
2022-01-03 10:30:00-05:00,4785.7,4785.73,4769.19,4773.49,False,False,False,False
2022-01-03 11:30:00-05:00,4773.24,4779.06,4763.23,4778.06,False,False,False,False
2022-01-03 12:30:00-05:00,4778.06,4780.22,4772.5,4779.38,False,False,False,False
2022-01-03 13:30:00-05:00,4779.43,4788.87,4777.62,4787.73,False,False,False,False
2022-01-03 14:30:00-05:00,4787.74,4795.21,4786.3,4792.41,False,False,False,False
2022-01-03 15:30:00-05:00,4792.45,4796.64,4785.16,4796.57,False,False,False,False
2022-01-04 09:30:00-05:00,4809.7,4818.62,4805.64,4813.24,False,False,False,False
2022-01-04 10:30:00-05:00,4813.26,4815.23,4782.62,4787.4,False,False,False,False
2022-01-04 11:30:00-05:00,4787.62,4797.63,4786.83,4793.52,False,False,False,False
2022-01-04 12:30:00-05:00,4793.51,4794.18,4784.13,4786.12,False,False,False,False
2022-01-04 13:30:00-05:00,4786.1,4786.3,4774.27,4782.99,False,False,False,False
2022-01-04 14:30:00-05:00,4783.06,4800.85,4782.97,4800.41,False,False,False,False
2022-01-04 15:30:00-05:00,4800.42,4807.63,4793.05,4793.53,False,False,False,False
2022-01-05 09:30:00-05:00,4787.99,4797.7,4778.42,4795.21,False,False,False,False
2022-01-05 10:30:00-05:00,4795.21,4795.21,4782.71,4789.75,False,False,False,False
2022-01-05 11:30:00-05:00,4789.93,4790.42,4780.68,4789.03,False,False,False,False
2022-01-05 12:30:00-05:00,4789.0,4789.01,4770.79,4775.87,False,False,False,False
2022-01-05 13:30:00-05:00,4776.0,4786.08,4750.78,4752.21,False,False,False,False
2022-01-05 14:30:00-05:00,4752.19,4755.74,4717.15,4720.94,False,False,False,False
2022-01-05 15:30:00-05:00,4720.52,4728.89,4699.44,4700.59,False,False,False,False
2022-01-06 09:30:00-05:00,4693.39,4720.74,4671.26,4694.89,False,False,False,False
2022-01-06 10:30:00-05:00,4694.76,4716.33,4694.76,4704.15,False,False,False,False
2022-01-06 11:30:00-05:00,4703.89,4714.24,4698.13,4713.62,False,False,False,False
2022-01-06 12:30:00-05:00,4713.37,4725.01,4703.42,4703.81,False,False,False,False
2022-01-06 13:30:00-05:00,4703.85,4712.61,4700.66,4704.47,False,False,False,False
2022-01-06 14:30:00-05:00,4704.75,4718.64,4701.1,4707.05,False,False,False,False
2022-01-06 15:30:00-05:00,4706.95,4708.2,4688.4,4696.04,False,False,False,False
2022-01-07 09:30:00-05:00,4697.66,4707.95,4684.2,4686.66,False,False,False,False
2022-01-07 10:30:00-05:00,4686.49,4688.96,4662.74,4680.93,False,False,False,False
2022-01-07 11:30:00-05:00,4680.43,4697.09,4677.39,4686.95,False,False,False,False
2022-01-07 12:30:00-05:00,4687.0,4692.27,4681.29,4686.27,False,False,False,False
2022-01-07 13:30:00-05:00,4686.33,4690.9,4677.37,4681.82,False,False,False,False
2022-01-07 14:30:00-05:00,4681.73,4695.71,4680.13,4685.35,False,False,False,False
2022-01-07 15:30:00-05:00,4685.62,4690.52,4676.0,4677.04,False,False,False,False
2022-01-10 09:30:00-05:00,4646.88,4647.01,4589.42,4596.87,False,False,False,False
2022-01-10 10:30:00-05:00,4596.92,4617.74,4582.24,4617.08,False,False,False,False
2022-01-10 11:30:00-05:00,4617.04,4617.04,4596.93,4599.38,False,False,False,False
2022-01-10 12:30:00-05:00,4599.28,4624.14,4595.66,4621.69,False,False,False,False
2022-01-10 13:30:00-05:00,4621.75,4649.37,4618.01,4647.7,False,False,False,False
2022-01-10 14:30:00-05:00,4647.69,4654.49,4632.94,4643.5,False,False,False,False
2022-01-10 15:30:00-05:00,4643.51,4673.02,4639.08,4670.28,False,False,False,False
2022-01-11 09:30:00-05:00,4670.06,4670.86,4638.27,4656.32,False,False,False,False
2022-01-11 10:30:00-05:00,4656.91,4683.11,4640.46,4681.8,False,False,False,False
2022-01-11 11:30:00-05:00,4681.84,4696.72,4679.11,4684.29,False,False,False,False
2022-01-11 12:30:00-05:00,4684.42,4699.47,4683.36,4697.11,False,False,False,False
2022-01-11 13:30:00-05:00,4697.21,4701.87,4694.15,4700.34,False,False,False,False
2022-01-11 14:30:00-05:00,4700.35,4712.28,4697.32,4710.76,False,False,False,False
2022-01-11 15:30:00-05:00,4710.77,4714.13,4702.29,4713.08,False,False,False,False
2022-01-12 09:30:00-05:00,4733.38,4748.83,4725.54,4739.94,False,False,False,False
2022-01-12 10:30:00-05:00,4740.39,4741.41,4706.71,4720.01,False,False,False,False
2022-01-12 11:30:00-05:00,4720.01,4731.04,4719.29,4725.9,False,False,False,False
2022-01-12 12:30:00-05:00,4726.2,4734.53,4723.78,4724.66,False,False,False,False
2022-01-12 13:30:00-05:00,4724.67,4727.69,4714.8,4727.29,False,False,False,False
2022-01-12 14:30:00-05:00,4727.33,4727.62,4718.31,4721.92,False,False,False,False
2022-01-12 15:30:00-05:00,4721.85,4732.42,4718.39,4726.36,False,False,False,False
2022-01-13 09:30:00-05:00,4739.83,4744.13,4721.02,4726.86,False,False,False,False
2022-01-13 10:30:00-05:00,4726.82,4729.38,4708.16,4725.22,False,False,False,False
2022-01-13 11:30:00-05:00,4725.19,4728.92,4688.47,4693.11,False,False,False,False
2022-01-13 12:30:00-05:00,4693.14,4703.6,4685.18,4700.51,False,False,False,False
2022-01-13 13:30:00-05:00,4700.47,4707.23,4689.84,4690.22,False,False,False,False
2022-01-13 14:30:00-05:00,4690.22,4690.91,4671.42,4677.61,False,False,False,False
2022-01-13 15:30:00-05:00,4677.8,4680.7,4650.29,4659.02,False,False,False,False
2022-01-14 09:30:00-05:00,4626.13,4663.29,4623.12,4646.19,False,False,False,False
2022-01-14 10:30:00-05:00,4646.37,4648.62,4622.81,4629.56,False,False,False,False
2022-01-14 11:30:00-05:00,4629.67,4648.84,4626.98,4638.97,False,False,False,False
2022-01-14 12:30:00-05:00,4638.78,4643.85,4614.75,4619.81,False,False,False,False
2022-01-14 13:30:00-05:00,4619.67,4640.72,4616.12,4631.05,False,False,False,False
2022-01-14 14:30:00-05:00,4631.01,4657.3,4630.7,4652.02,False,False,False,False
2022-01-14 15:30:00-05:00,4652.22,4665.13,4652.22,4662.84,False,False,False,False
2022-01-18 09:30:00-05:00,4613.65,4616.74,4587.82,4605.79,False,False,False,False
2022-01-18 10:30:00-05:00,4605.64,4605.64,4584.02,4589.99,False,False,False,False
2022-01-18 11:30:00-05:00,4589.94,4601.72,4581.5,4583.53,False,False,False,False
2022-01-18 12:30:00-05:00,4583.52,4584.72,4569.82,4575.55,False,False,False,False
2022-01-18 13:30:00-05:00,4575.53,4590.7,4573.13,4587.1,False,False,False,False
2022-01-18 14:30:00-05:00,4587.07,4603.65,4579.94,4585.43,False,False,False,False
2022-01-18 15:30:00-05:00,4585.58,4587.06,4568.7,4577.1,False,False,False,False
2022-01-19 09:30:00-05:00,4593.06,4611.55,4579.13,4579.13,False,False,False,False
2022-01-19 10:30:00-05:00,4579.19,4581.79,4562.1,4569.99,False,False,False,False
2022-01-19 11:30:00-05:00,4571.34,4596.76,4564.45,4596.2,False,False,False,False
2022-01-19 12:30:00-05:00,4596.1,4597.38,4584.33,4584.46,False,False,False,False
2022-01-19 13:30:00-05:00,4584.42,4587.43,4560.29,4560.31,False,False,False,False
2022-01-19 14:30:00-05:00,4560.34,4576.09,4558.39,4560.86,False,False,False,False
2022-01-19 15:30:00-05:00,4560.79,4561.28,4530.2,4532.77,False,False,False,False
2022-01-20 09:30:00-05:00,4550.51,4584.04,4549.7,4580.27,False,False,False,False
2022-01-20 10:30:00-05:00,4580.0,4602.11,4580.0,4594.88,False,False,False,False
2022-01-20 11:30:00-05:00,4594.76,4596.79,4583.09,4589.45,False,False,False,False
2022-01-20 12:30:00-05:00,4589.56,4592.87,4568.88,4572.09,False,False,False,False
2022-01-20 13:30:00-05:00,4572.13,4579.95,4558.43,4558.43,False,False,False,False
2022-01-20 14:30:00-05:00,4558.49,4558.5,4517.93,4521.75,False,False,False,False
2022-01-20 15:30:00-05:00,4521.76,4522.31,4477.95,4482.74,False,False,False,False
2022-01-21 09:30:00-05:00,4469.54,4479.59,4420.39,4441.37,False,False,False,False
2022-01-21 10:30:00-05:00,4441.38,4494.52,4438.53,4489.65,False,False,False,False
2022-01-21 11:30:00-05:00,4487.77,4487.93,4443.85,4450.13,False,False,False,False
2022-01-21 12:30:00-05:00,4450.07,4456.96,4430.21,4434.57,False,False,False,False
2022-01-21 13:30:00-05:00,4434.58,4451.4,4426.66,4427.24,False,False,False,False
2022-01-21 14:30:00-05:00,4426.9,4436.16,4395.34,4400.05,False,False,False,False
2022-01-21 15:30:00-05:00,4399.83,4426.06,4396.6,4397.95,False,False,False,False
2022-01-24 09:30:00-05:00,4326.85,4346.36,4271.79,4299.84,False,False,False,False
2022-01-24 10:30:00-05:00,4299.62,4321.96,4279.37,4289.84,False,False,False,False
2022-01-24 11:30:00-05:00,4289.88,4293.07,4222.62,4239.38,False,False,False,False
2022-01-24 12:30:00-05:00,4239.31,4306.25,4228.37,4278.41,False,False,False,False
2022-01-24 13:30:00-05:00,4278.18,4344.0,4277.6,4299.44,False,False,False,False
2022-01-24 14:30:00-05:00,4299.52,4353.47,4275.91,4345.38,False,False,False,False
2022-01-24 15:30:00-05:00,4342.87,4417.35,4337.07,4410.14,False,False,False,False
2022-01-25 09:30:00-05:00,4353.33,4360.12,4287.11,4337.41,False,False,False,False
2022-01-25 10:30:00-05:00,4338.1,4353.12,4313.62,4335.71,False,False,False,False
2022-01-25 11:30:00-05:00,4335.37,4341.76,4307.05,4337.59,False,False,False,False
2022-01-25 12:30:00-05:00,4337.69,4349.8,4315.32,4349.28,False,False,False,False
2022-01-25 13:30:00-05:00,4349.22,4391.84,4346.17,4387.88,False,False,False,False
2022-01-25 14:30:00-05:00,4387.88,4411.01,4365.96,4367.18,False,False,False,False
2022-01-25 15:30:00-05:00,4368.35,4381.56,4349.23,4356.46,False,False,False,False
2022-01-26 09:30:00-05:00,4421.34,4444.83,4400.97,4405.21,False,False,False,False
2022-01-26 10:30:00-05:00,4405.26,4424.02,4390.11,4420.46,False,False,False,False
2022-01-26 11:30:00-05:00,4420.4,4429.91,4412.25,4428.46,False,False,False,False
2022-01-26 12:30:00-05:00,4428.57,4435.36,4415.76,4422.32,False,False,False,False
2022-01-26 13:30:00-05:00,4422.31,4453.23,4403.93,4429.81,False,False,False,False
2022-01-26 14:30:00-05:00,4429.58,4433.52,4304.8,4343.99,False,False,False,False
2022-01-26 15:30:00-05:00,4344.02,4358.02,4321.43,4349.92,False,False,False,False
2022-01-27 09:30:00-05:00,4380.58,4428.74,4380.58,4389.5,False,False,False,False
2022-01-27 10:30:00-05:00,4389.33,4416.94,4374.26,4389.81,False,False,False,False
2022-01-27 11:30:00-05:00,4389.89,4410.42,4363.15,4366.28,False,False,False,True
2022-01-27 12:30:00-05:00,4366.35,4369.16,4315.2,4316.2,False,False,False,False
2022-01-27 13:30:00-05:00,4316.5,4355.25,4315.61,4322.37,False,False,False,False
2022-01-27 14:30:00-05:00,4322.43,4343.05,4309.5,4329.41,False,False,False,False
2022-01-27 15:30:00-05:00,4329.57,4352.92,4321.99,4326.5,False,False,False,False
2022-01-28 09:30:00-05:00,4336.19,4342.99,4292.46,4319.27,False,False,False,False
2022-01-28 10:30:00-05:00,4319.67,4370.03,4305.49,4363.69,False,False,False,False
2022-01-28 11:30:00-05:00,4363.67,4387.89,4357.17,4369.62,False,False,False,False
2022-01-28 12:30:00-05:00,4369.18,4377.69,4356.24,4368.74,False,False,False,False
2022-01-28 13:30:00-05:00,4368.87,4383.45,4337.73,4339.2,False,False,False,True
2022-01-28 14:30:00-05:00,4339.28,4391.0,4332.39,4385.88,False,False,False,False
2022-01-28 15:30:00-05:00,4385.82,4432.72,4374.24,4431.86,False,False,False,False
2022-01-31 09:30:00-05:00,4427.98,4472.02,4414.02,4458.2,False,False,False,False
2022-01-31 10:30:00-05:00,4458.35,4468.84,4452.75,4455.77,False,False,False,False
2022-01-31 11:30:00-05:00,4455.87,4483.18,4453.43,4477.53,False,False,False,False
2022-01-31 12:30:00-05:00,4477.5,4489.35,4473.39,4482.81,False,False,False,False
2022-01-31 13:30:00-05:00,4483.18,4497.71,4479.95,4497.71,False,False,False,False
2022-01-31 14:30:00-05:00,4497.75,4497.93,4471.47,4486.17,False,False,False,False
2022-01-31 15:30:00-05:00,4486.2,4516.89,4482.08,4515.54,False,False,False,False
2022-02-01 09:30:00-05:00,4525.4,4525.56,4483.53,4501.94,False,False,False,False
2022-02-01 10:30:00-05:00,4502.02,4522.28,4493.79,4512.87,False,False,False,False
2022-02-01 11:30:00-05:00,4512.37,4523.93,4504.53,4514.73,False,False,False,False
2022-02-01 12:30:00-05:00,4514.74,4518.8,4504.46,4517.59,False,False,False,False
2022-02-01 13:30:00-05:00,4517.54,4522.62,4509.45,4515.49,False,False,False,False
2022-02-01 14:30:00-05:00,4515.55,4538.03,4512.97,4537.45,False,False,False,False
2022-02-01 15:30:00-05:00,4537.35,4550.49,4532.98,4546.53,False,False,False,False
2022-02-02 09:30:00-05:00,4566.39,4578.43,4552.77,4556.06,False,False,False,False
2022-02-02 10:30:00-05:00,4556.24,4571.49,4544.32,4556.52,False,False,False,False
2022-02-02 11:30:00-05:00,4556.61,4573.66,4546.24,4565.4,False,False,False,False
2022-02-02 12:30:00-05:00,4565.4,4582.46,4562.32,4570.54,False,False,False,False
